"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US48317","Martin County, Texas","5230","*****","3999","366","64","88","0","21","0","21","0","21","496","287","671","229","475","228","196","93",
"0500000US48319","Mason County, Texas","3951","*****","3342","188","3","5","0","15","29","20","0","15","274","166","303","171","280","175","23","19",
"0500000US48321","Matagorda County, Texas","36274","*****","20293","1019","3810","236","103","89","626","92","58","72","6206","928","5178","1166","4395","1094","783","303",
"0500000US48323","Maverick County, Texas","57770","*****","20020","1963","135","136","944","195","282","40","32","47","5386","1177","30971","2223","30736","2208","235","178",
"0500000US48325","Medina County, Texas","52419","*****","34127","1318","1492","410","392","222","316","287","0","35","4195","889","11897","1111","10736","1174","1161","394",
"0500000US48327","Menard County, Texas","1964","*****","1594","153","8","16","21","34","0","15","0","15","72","66","269","129","194","107","75","53",
"0500000US48329","Midland County, Texas","171496","*****","102681","3059","12427","955","991","444","3715","295","14","24","22057","2975","29611","3011","24726","2750","4885","1166",
"0500000US48331","Milam County, Texas","25268","*****","18542","530","2430","178","44","37","45","42","47","79","1493","413","2667","590","1978","578","689","205",
"0500000US48333","Mills County, Texas","4499","*****","3648","177","27","23","0","15","13","18","0","15","157","134","654","181","485","176","169","33",
"0500000US48335","Mitchell County, Texas","8989","*****","5779","343","531","148","97","72","136","172","0","21","622","201","1824","371","1137","320","687","201",
"0500000US48337","Montague County, Texas","20599","*****","18809","270","10","8","104","63","47","135","1","3","588","265","1040","260","389","208","651","163",
"0500000US48339","Montgomery County, Texas","654722","*****","467109","4600","39061","1466","2953","772","21686","1009","477","144","29190","3078","94246","5124","75218","4782","19028","1648",
"0500000US48341","Moore County, Texas","21234","*****","13014","805","997","47","425","335","500","300","0","28","980","280","5318","768","4416","742","902","342",
"0500000US48343","Morris County, Texas","12014","*****","7853","153","2229","274","127","76","121","23","4","8","649","186","1031","327","297","185","734","285",
"0500000US48345","Motley County, Texas","1267","155","1075","161","33","49","4","6","0","15","0","15","17","19","138","62","102","59","36","17",
"0500000US48347","Nacogdoches County, Texas","64897","*****","42724","963","11335","347","300","155","563","176","26","35","2817","752","7132","970","5217","888","1915","366",
"0500000US48349","Navarro County, Texas","53735","*****","32907","1243","5880","647","183","128","432","61","490","410","5183","874","8660","1115","6375","1079","2285","480",
"0500000US48351","Newton County, Texas","12193","*****","9187","65","2185","187","73","59","84","53","20","36","54","67","590","172","308","111","282","156",
"0500000US48353","Nolan County, Texas","14565","*****","10042","528","618","164","113","84","14","24","0","23","1176","367","2602","441","2078","423","524","173",
"0500000US48355","Nueces County, Texas","352829","*****","193284","3630","14126","549","1554","511","8322","366","99","63","19076","1880","116368","3788","109797","3987","6571","878",
"0500000US48357","Ochiltree County, Texas","9852","*****","6802","497","0","21","84","90","27","44","0","21","1628","466","1311","343","1203","321","108","92",
"0500000US48359","Oldham County, Texas","2097","218","1716","170","155","147","0","15","3","10","0","15","30","24","193","132","173","127","20","26",
"0500000US48361","Orange County, Texas","84993","*****","68653","592","7347","381","147","70","662","215","67","84","1490","476","6627","721","4250","685","2377","454",
"0500000US48363","Palo Pinto County, Texas","28920","*****","23784","484","737","74","151","138","296","95","0","28","1587","396","2365","489","1697","477","668","133",
"0500000US48365","Panola County, Texas","22624","*****","16794","296","2589","320","8","9","91","30","4","6","301","192","2837","436","1548","328","1289","309",
"0500000US48367","Parker County, Texas","158079","*****","134222","1219","2251","330","645","312","1232","226","117","110","3374","879","16238","1435","11549","1384","4689","569",
"0500000US48369","Parmer County, Texas","9752","*****","6536","430","35","25","85","105","19","27","0","21","597","295","2480","418","1846","441","634","295",
"0500000US48371","Pecos County, Texas","14983","*****","8767","760","647","205","54","65","331","161","22","30","1888","636","3274","648","3132","628","142","91",
"0500000US48373","Polk County, Texas","51780","*****","39920","569","4073","387","838","237","317","121","10","23","1010","348","5612","655","3391","539","2221","417",
"0500000US48375","Potter County, Texas","116634","*****","72161","1827","12309","434","679","236","5947","235","131","109","6506","1048","18901","1769","15249","1529","3652","746",
"0500000US48377","Presidio County, Texas","6043","*****","2231","609","65","113","150","169","1","2","0","21","123","184","3473","653","3435","657","38","52",
"0500000US48379","Rains County, Texas","12505","*****","10903","308","357","66","60","29","96","45","0","23","170","119","919","340","471","276","448","245",
"0500000US48381","Randall County, Texas","143791","*****","111928","1666","5230","558","924","486","2796","513","208","200","5530","876","17175","1606","12401","1532","4774","1027",
"0500000US48383","Reagan County, Texas","3259","*****","1243","287","177","79","46","57","64","42","0","15","956","305","773","273","687","285","86","63",
"0500000US48385","Real County, Texas","2821","*****","2668","123","39","39","0","15","0","15","0","15","77","86","37","40","36","39","1","3",
"0500000US48387","Red River County, Texas","11621","*****","8957","151","1903","52","206","106","48","27","3","5","187","124","317","149","151","126","166","59",
"0500000US48389","Reeves County, Texas","13219","*****","5507","809","201","134","161","155","50","107","2","3","4390","871","2908","718","2849","722","59","59",
"0500000US48391","Refugio County, Texas","6693","*****","4143","318","493","84","11","15","15","33","0","21","334","191","1697","322","1519","311","178","83",
"0500000US48393","Roberts County, Texas","785","95","747","97","2","3","2","3","0","15","0","15","6","11","28","26","4","7","24","24",
"0500000US48395","Robertson County, Texas","16973","*****","10770","409","3478","120","58","71","54","43","0","23","469","186","2144","432","1933","419","211","66",
"0500000US48397","Rockwall County, Texas","116931","*****","83206","1275","9947","462","739","358","4050","318","120","120","5750","1438","13119","1172","9556","1034","3563","624",
"0500000US48399","Runnels County, Texas","9880","*****","6882","288","296","40","38","46","0","21","0","21","590","206","2074","355","1804","371","270","74",
"0500000US48401","Rusk County, Texas","52613","*****","35558","765","6920","414","91","60","189","83","45","64","1270","416","8540","900","5171","752","3369","525",
"0500000US48403","Sabine County, Texas","9998","*****","8659","151","459","146","87","117","203","135","44","68","100","99","446","136","42","55","404","133",
"0500000US48405","San Augustine County, Texas","7889","*****","5574","138","1746","26","72","36","0","21","0","21","359","155","138","76","103","73","35","36",
"0500000US48407","San Jacinto County, Texas","27983","*****","20489","418","2365","218","207","165","54","70","0","28","1390","597","3478","728","2515","702","963","217",
"0500000US48409","San Patricio County, Texas","69519","*****","44690","1568","1122","257","312","139","682","127","137","130","3824","789","18752","1474","16901","1480","1851","454",
"0500000US48411","San Saba County, Texas","5802","*****","4503","211","141","76","21","38","12","18","11","21","287","95","827","203","585","199","242","82",
"0500000US48413","Schleicher County, Texas","2426","*****","1441","182","18","30","1","2","0","15","9","23","715","179","242","189","215","185","27","38",
"0500000US48415","Scurry County, Texas","16633","*****","11460","632","445","136","224","164","104","31","0","23","2187","667","2213","564","1699","528","514","216",
"0500000US48417","Shackelford County, Texas","3169","*****","2751","78","37","31","8","18","6","9","0","15","131","82","236","94","146","90","90","30",
"0500000US48419","Shelby County, Texas","24108","*****","16166","424","3751","343","289","247","35","42","212","282","1619","479","2036","481","1229","366","807","331",
"0500000US48421","Sherman County, Texas","2434","218","1667","289","4","7","1","2","28","73","0","15","222","147","512","211","480","193","32","71",
"0500000US48423","Smith County, Texas","238014","*****","164335","2343","39645","917","967","446","3925","225","194","229","8288","1629","20660","2322","14322","2064","6338","909",
"0500000US48425","Somervell County, Texas","9510","*****","7939","283","183","81","44","59","0","21","0","21","310","251","1034","295","654","171","380","200",
"0500000US48427","Starr County, Texas","65809","*****","29115","2715","217","200","101","125","17","26","0","35","7440","1439","28919","2287","28890","2289","29","22",
"0500000US48429","Stephens County, Texas","9278","*****","7361","324","298","84","74","78","91","11","0","21","374","171","1080","343","914","340","166","84",
"0500000US48431","Sterling County, Texas","1389","172","1135","199","2","12","2","2","2","4","0","15","117","132","131","85","127","86","4","8",
"0500000US48433","Stonewall County, Texas","1244","113","1147","118","7","17","0","15","0","15","0","15","14","10","76","47","76","47","0","15",
"0500000US48435","Sutton County, Texas","3306","*****","1628","332","4","36","29","31","0","15","11","18","1332","360","302","159","265","159","37","40",
"0500000US48437","Swisher County, Texas","6981","*****","4827","439","561","120","37","51","69","92","23","33","380","245","1084","382","932","350","152","108",
"0500000US48439","Tarrant County, Texas","2135743","*****","1112743","7016","374520","3498","11656","1594","125856","2078","4803","405","182400","5927","323765","8281","245029","7057","78736","4274",
"0500000US48441","Taylor County, Texas","144259","*****","101650","1423","11567","586","547","299","3258","319","228","363","7875","1317","19134","1531","14720","1431","4414","700",
"0500000US48443","Terrell County, Texas","851","224","710","191","0","15","0","15","0","15","0","15","27","23","114","72","84","60","30","38",
"0500000US48445","Terry County, Texas","11699","*****","6660","620","519","120","67","64","22","25","0","23","576","313","3855","554","3658","547","197","113",
"0500000US48447","Throckmorton County, Texas","1589","183","1481","180","0","15","0","15","8","9","0","15","10","11","90","44","75","42","15","14",
"0500000US48449","Titus County, Texas","31284","*****","17748","802","2978","91","260","136","380","46","0","31","5207","835","4711","783","4133","769","578","162",
"0500000US48451","Tom Green County, Texas","119398","*****","82355","1652","4487","459","571","274","1617","229","114","98","7408","1325","22846","1615","18836","1602","4010","613",
"0500000US48453","Travis County, Texas","1307625","*****","781848","6259","106691","2381","9187","1251","98998","1644","888","257","105052","5492","204961","6523","150010","6124","54951","2936",
"0500000US48455","Trinity County, Texas","13850","*****","11085","177","1258","105","30","39","12","15","0","23","624","192","841","177","433","162","408","102",
"0500000US48457","Tyler County, Texas","20084","*****","16183","260","2130","118","24","25","112","49","0","28","290","157","1345","226","728","188","617","153",
"0500000US48459","Upshur County, Texas","41864","*****","34059","424","2995","237","102","71","181","70","15","26","1132","485","3380","523","1735","529","1645","302",
