"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino","Margin of Error!!Total:!!Not Hispanic or Latino","Estimate!!Total:!!Hispanic or Latino","Margin of Error!!Total:!!Hispanic or Latino",
"0500000US22069","Natchitoches Parish, Louisiana","37047","*****","35613","*****","1434","*****",
"0500000US22071","Orleans Parish, Louisiana","376035","*****","346180","*****","29855","*****",
"0500000US22073","Ouachita Parish, Louisiana","158916","*****","153248","*****","5668","*****",
"0500000US22075","Plaquemines Parish, Louisiana","23070","*****","20877","*****","2193","*****",
"0500000US22077","Pointe Coupee Parish, Louisiana","20438","*****","19762","*****","676","*****",
"0500000US22079","Rapides Parish, Louisiana","128470","*****","123292","*****","5178","*****",
"0500000US22081","Red River Parish, Louisiana","7529","*****","7396","117","133","117",
"0500000US22083","Richland Parish, Louisiana","19908","*****","19474","*****","434","*****",
"0500000US22085","Sabine Parish, Louisiana","22085","*****","21324","*****","761","*****",
"0500000US22087","St. Bernard Parish, Louisiana","44172","*****","38184","*****","5988","*****",
"0500000US22089","St. Charles Parish, Louisiana","51863","*****","47729","*****","4134","*****",
"0500000US22091","St. Helena Parish, Louisiana","10849","*****","10604","*****","245","*****",
"0500000US22093","St. James Parish, Louisiana","19797","*****","19425","*****","372","*****",
"0500000US22095","St. John the Baptist Parish, Louisiana","41342","*****","37893","*****","3449","*****",
"0500000US22097","St. Landry Parish, Louisiana","82128","*****","79790","*****","2338","*****",
"0500000US22099","St. Martin Parish, Louisiana","51559","*****","49813","*****","1746","*****",
"0500000US22101","St. Mary Parish, Louisiana","48455","*****","43919","*****","4536","*****",
"0500000US22103","St. Tammany Parish, Louisiana","269331","*****","247962","*****","21369","*****",
"0500000US22105","Tangipahoa Parish, Louisiana","135218","*****","127707","*****","7511","*****",
"0500000US22107","Tensas Parish, Louisiana","3992","*****","3882","96","110","96",
"0500000US22109","Terrebonne Parish, Louisiana","107362","*****","99993","*****","7369","*****",
"0500000US22111","Union Parish, Louisiana","20914","*****","19742","*****","1172","*****",
"0500000US22113","Vermilion Parish, Louisiana","57031","*****","54653","*****","2378","*****",
"0500000US22115","Vernon Parish, Louisiana","47764","*****","43385","*****","4379","*****",
"0500000US22117","Washington Parish, Louisiana","45238","*****","43813","*****","1425","*****",
"0500000US22119","Webster Parish, Louisiana","36189","*****","35409","*****","780","*****",
"0500000US22121","West Baton Rouge Parish, Louisiana","27666","*****","26431","*****","1235","*****",
"0500000US22123","West Carroll Parish, Louisiana","9622","*****","9273","*****","349","*****",
"0500000US22125","West Feliciana Parish, Louisiana","15381","*****","15159","101","222","101",
"0500000US22127","Winn Parish, Louisiana","13506","*****","12527","*****","979","*****",
"0500000US23001","Androscoggin County, Maine","112323","*****","109950","*****","2373","*****",
"0500000US23003","Aroostook County, Maine","67227","*****","66168","*****","1059","*****",
"0500000US23005","Cumberland County, Maine","305940","*****","297635","*****","8305","*****",
"0500000US23007","Franklin County, Maine","30145","*****","29674","*****","471","*****",
"0500000US23009","Hancock County, Maine","56084","*****","55080","*****","1004","*****",
"0500000US23011","Kennebec County, Maine","125614","*****","122906","*****","2708","*****",
"0500000US23013","Knox County, Maine","40860","*****","40126","*****","734","*****",
"0500000US23015","Lincoln County, Maine","35840","*****","35373","*****","467","*****",
"0500000US23017","Oxford County, Maine","58728","*****","57782","*****","946","*****",
"0500000US23019","Penobscot County, Maine","153571","*****","150604","*****","2967","*****",
"0500000US23021","Piscataquis County, Maine","17125","*****","16820","*****","305","*****",
"0500000US23023","Sagadahoc County, Maine","37093","*****","36360","*****","733","*****",
"0500000US23025","Somerset County, Maine","50852","*****","50115","*****","737","*****",
"0500000US23027","Waldo County, Maine","40006","*****","39397","*****","609","*****",
"0500000US23029","Washington County, Maine","31261","*****","30527","*****","734","*****",
"0500000US23031","York County, Maine","214731","*****","210274","*****","4457","*****",
"0500000US24001","Allegany County, Maryland","67762","*****","66502","*****","1260","*****",
"0500000US24003","Anne Arundel County, Maryland","590936","*****","531723","*****","59213","*****",
"0500000US24005","Baltimore County, Maryland","849586","*****","786538","*****","63048","*****",
"0500000US24009","Calvert County, Maryland","93791","*****","89171","*****","4620","*****",
"0500000US24011","Caroline County, Maryland","33406","*****","30476","*****","2930","*****",
"0500000US24013","Carroll County, Maryland","174318","*****","165985","*****","8333","*****",
"0500000US24015","Cecil County, Maryland","104366","*****","98749","*****","5617","*****",
"0500000US24017","Charles County, Maryland","168710","*****","156062","*****","12648","*****",
"0500000US24019","Dorchester County, Maryland","32612","*****","30703","*****","1909","*****",
"0500000US24021","Frederick County, Maryland","280341","*****","245771","*****","34570","*****",
"0500000US24023","Garrett County, Maryland","28713","*****","28336","*****","377","*****",
"0500000US24025","Harford County, Maryland","262509","*****","247924","*****","14585","*****",
"0500000US24027","Howard County, Maryland","333916","*****","305795","*****","28121","*****",
"0500000US24029","Kent County, Maryland","19265","*****","18191","*****","1074","*****",
"0500000US24031","Montgomery County, Maryland","1057586","*****","839367","*****","218219","*****",
"0500000US24033","Prince George's County, Maryland","955584","*****","747890","*****","207694","*****",
"0500000US24035","Queen Anne's County, Maryland","50951","*****","48273","*****","2678","*****",
"0500000US24037","St. Mary's County, Maryland","114372","*****","107567","*****","6805","*****",
"0500000US24039","Somerset County, Maryland","24685","*****","23586","*****","1099","*****",
"0500000US24041","Talbot County, Maryland","37707","*****","34275","*****","3432","*****",
"0500000US24043","Washington County, Maryland","155033","*****","143713","*****","11320","*****",
"0500000US24045","Wicomico County, Maryland","104117","*****","96907","*****","7210","*****",
"0500000US24047","Worcester County, Maryland","53279","*****","51189","*****","2090","*****",
"0500000US24510","Baltimore city, Maryland","577193","*****","531773","*****","45420","*****",
"0500000US25001","Barnstable County, Massachusetts","230073","*****","221895","*****","8178","*****",
"0500000US25003","Berkshire County, Massachusetts","128047","*****","120871","*****","7176","*****",
"0500000US25005","Bristol County, Massachusetts","578436","*****","521636","*****","56800","*****",
"0500000US25007","Dukes County, Massachusetts","20751","*****","20110","*****","641","*****",
"0500000US25009","Essex County, Massachusetts","807258","*****","619737","*****","187521","*****",
"0500000US25011","Franklin County, Massachusetts","70922","*****","67231","*****","3691","*****",
"0500000US25013","Hampden County, Massachusetts","462853","*****","339852","*****","123001","*****",
"0500000US25015","Hampshire County, Massachusetts","156595","*****","145336","*****","11259","*****",
"0500000US25017","Middlesex County, Massachusetts","1622896","*****","1477028","*****","145868","*****",
"0500000US25019","Nantucket County, Massachusetts","14299","*****","11952","*****","2347","*****",
"0500000US25021","Norfolk County, Massachusetts","724540","*****","684410","*****","40130","*****",
"0500000US25023","Plymouth County, Massachusetts","531889","*****","506867","*****","25022","*****",
"0500000US25025","Suffolk County, Massachusetts","782172","*****","603886","*****","178286","*****",
"0500000US25027","Worcester County, Massachusetts","861664","*****","746905","*****","114759","*****",
"0500000US26001","Alcona County, Michigan","10310","*****","10153","*****","157","*****",
"0500000US26003","Alger County, Michigan","8813","*****","8666","*****","147","*****",
"0500000US26005","Allegan County, Michigan","120913","*****","111239","*****","9674","*****",
"0500000US26007","Alpena County, Michigan","28908","*****","28450","*****","458","*****",
"0500000US26009","Antrim County, Michigan","23876","*****","23369","*****","507","*****",
"0500000US26011","Arenac County, Michigan","15054","*****","14733","*****","321","*****",
"0500000US26013","Baraga County, Michigan","8249","*****","8109","*****","140","*****",
"0500000US26015","Barry County, Michigan","62982","*****","60718","*****","2264","*****",
"0500000US26017","Bay County, Michigan","103235","*****","97212","*****","6023","*****",
"0500000US26019","Benzie County, Michigan","18177","*****","17737","*****","440","*****",
"0500000US26021","Berrien County, Michigan","153411","*****","144015","*****","9396","*****",
"0500000US26023","Branch County, Michigan","44914","*****","42103","*****","2811","*****",
"0500000US26025","Calhoun County, Michigan","133846","*****","126168","*****","7678","*****",
"0500000US26027","Cass County, Michigan","51606","*****","49366","*****","2240","*****",
"0500000US26029","Charlevoix County, Michigan","26143","*****","25640","*****","503","*****",
"0500000US26031","Cheboygan County, Michigan","25778","*****","25361","*****","417","*****",
"0500000US26033","Chippewa County, Michigan","36448","*****","35646","*****","802","*****",
"0500000US26035","Clare County, Michigan","31109","*****","30425","*****","684","*****",
"0500000US26037","Clinton County, Michigan","79419","*****","75377","*****","4042","*****",
"0500000US26039","Crawford County, Michigan","13271","*****","12960","*****","311","*****",
"0500000US26041","Delta County, Michigan","36829","*****","36277","*****","552","*****",
"0500000US26043","Dickinson County, Michigan","25940","*****","25465","*****","475","*****",
"0500000US26045","Eaton County, Michigan","109000","*****","102282","*****","6718","*****",
"0500000US26047","Emmet County, Michigan","34159","*****","33476","*****","683","*****",
"0500000US26049","Genesee County, Michigan","404087","*****","387404","*****","16683","*****",
"0500000US26051","Gladwin County, Michigan","25543","*****","25000","*****","543","*****",
"0500000US26053","Gogebic County, Michigan","14348","*****","14078","*****","270","*****",
"0500000US26055","Grand Traverse County, Michigan","95757","*****","92619","*****","3138","*****",
"0500000US26057","Gratiot County, Michigan","41478","*****","38344","*****","3134","*****",
"0500000US26059","Hillsdale County, Michigan","45658","*****","44409","*****","1249","*****",
"0500000US26061","Houghton County, Michigan","37428","*****","36752","*****","676","*****",
"0500000US26063","Huron County, Michigan","31258","*****","30403","*****","855","*****",
"0500000US26065","Ingham County, Michigan","282015","*****","257619","*****","24396","*****",
"0500000US26067","Ionia County, Michigan","66706","*****","63240","*****","3466","*****",
"0500000US26069","Iosco County, Michigan","25333","*****","24645","*****","688","*****",
"0500000US26071","Iron County, Michigan","11650","*****","11405","*****","245","*****",
"0500000US26073","Isabella County, Michigan","64475","*****","61331","*****","3144","*****",
"0500000US26075","Jackson County, Michigan","160187","*****","153835","*****","6352","*****",
"0500000US26077","Kalamazoo County, Michigan","261437","*****","246316","*****","15121","*****",
"0500000US26079","Kalkaska County, Michigan","18116","*****","17714","*****","402","*****",
"0500000US26081","Kent County, Michigan","658844","*****","582995","*****","75849","*****",
"0500000US26083","Keweenaw County, Michigan","2106","*****","2074","*****","32","*****",
"0500000US26085","Lake County, Michigan","12393","*****","11247","*****","1146","*****",
"0500000US26087","Lapeer County, Michigan","88703","*****","84309","*****","4394","*****",
"0500000US26089","Leelanau County, Michigan","22607","*****","21643","*****","964","*****",
"0500000US26091","Lenawee County, Michigan","98823","*****","90173","*****","8650","*****",
"0500000US26093","Livingston County, Michigan","195143","*****","189528","*****","5615","*****",
"0500000US26095","Luce County, Michigan","6325","*****","6210","*****","115","*****",
"0500000US26097","Mackinac County, Michigan","10865","*****","10641","*****","224","*****",
"0500000US26099","Macomb County, Michigan","877624","*****","850618","*****","27006","*****",
"0500000US26101","Manistee County, Michigan","25247","*****","24365","*****","882","*****",
"0500000US26103","Marquette County, Michigan","66430","*****","65085","*****","1345","*****",
